이름,종류,위도,경도,도로명주소,전화번호,휴무,영업시간
프란다스의개,미용,35.15372337,129.112794,부산광역시 수영구 수영로540번길 12,517534490,매주 화요일,"월,수~일 10:00~19:00"
프란다스의개,미용,34.97688621,127.587422,전라남도 광양시 광양읍 읍성길 184,617631625,연중무휴,매일 09:00~21:00
프란다스의개 대연점,미용,35.13213762,129.100999,부산광역시 남구 용소로 58,516230050,연중무휴,"월~토 10:00~19:00, 일 10:00~18:00"
프랑소와펫 광명AK플라자점,미용,37.41868074,126.88289,경기도 광명시 양지로 17,28983363,연중무휴,매일 10:30~20:30
프랑소와펫 동탄레이크꼬모점,반려동물용품,37.17207623,127.104078,경기도 화성시 동탄대로 181,313743362,연중무휴,매일 10:00~22:00
프랑소와펫 반포서래 아카데미점,반려동물용품,37.49916634,126.998123,서울특별시 서초구 서래로 47,25353361,매주 일요일,월~토 09:00~20:00
프랑소와펫 신사플래그쉽스토어,반려동물용품,37.52826952,127.036578,서울특별시 강남구 압구정로46길 6,25473362,연중무휴,"월~토 10:30~20:20, 일 10:30~20:20"
프랑소와펫 신세계대전점,반려동물용품,36.37510169,127.382065,대전광역시 유성구 엑스포로 1,427193077,연중무휴,"월~목 10:30~20:00, 금~일 10:30~20:30"
프랑소와펫 판교점,미용,37.39546486,127.112114,경기도 성남시 분당구 분당내곡로 131,50714201107,연중무휴,매일 09:00~20:30
프랑테리펫푸드,반려동물용품,35.18770596,129.212397,부산광역시 기장군 기장읍 기장해안로 98,,"매주 월, 일",화~토 12:00~20:00
프랜드동물병원,동물병원,35.37658396,129.153233,경상남도 양산시 덕계로 103,553647585,매주 일요일,"월~금 09:30~19:00, 토 09:30~17:30"
프랜드펫,미용,35.37658396,129.153233,경상남도 양산시 덕계로 103,553851630,매주 수요일,"일~월 10:00~19:00, 화 10:00~15:00"
프랜들리독 카페,카페,37.22822191,127.595628,경기도 여주시 가남읍 안금2길 41-90,50713786630,매주 월요일,화~일 12:00~22:00
프레쉬아워,반려동물용품,36.98684754,127.941444,충청북도 충주시 번영대로 214,438554995,연중무휴,매일 00:00~24:00
프레스땅스,반려동물용품,37.4179298,127.125059,경기도 성남시 중원구 성남대로997번길 27-20,317511515,"매주 수,목",금~화 12:00~19:30
프레시봄 부천점,반려동물용품,37.50557846,126.780473,경기도 부천시 옥산로 136,7048704593,연중무휴,매일 10:00~23:00
프레시탭,반려동물용품,36.93919897,127.192791,충청남도 천안시 서북구 입장면 연곡길 373,415880588,,
프레시플러시,반려동물용품,37.55487617,126.927728,서울특별시 마포구 와우산로29다길 13,7087738479,"매주 월, 일",화~토 13:00~18:00
프렌드팜남대문약국,동물약국,35.80694364,127.116326,전라북도 전주시 완산구 용머리로 57,632222106,"매주 일요일, 법정공휴일","월~금 08:40~19:00, 토 08:40~13:00"
프렌드펫,반려동물용품,37.54352795,127.139615,서울특별시 강동구 천중로39길 55,24764297,연중무휴,매일 10:00~18:00
프렌들리펫,반려동물용품,37.61084937,127.03565,서울특별시 성북구 오패산로 98,7087873711,"매주 토, 일",월~금 10:00~17:00
프렌쥬랜드,여행지,37.62527741,126.486093,인천광역시 강화군 길상면 보리고개로 166,329378358,매주 월요일,화~일 10:00~17:00
프렌즈독,미용,36.71241576,127.414602,충청북도 청주시 청원구 오창읍 구룡택지1로 34,432116606,매주 일요일,월~토 09:00~18:00
프렌즈동물병원,동물병원,37.48116034,126.998265,서울특별시 서초구 방배로 76,25977522,"매주 토, 일",월~금 09:30~20:00
프렌즈동물병원,동물병원,37.4848321,126.955167,서울특별시 관악구 관악로 223,28747585,매주 일요일,"월~금 10:00~20:00, 토 10:00~18:00"
프렌즈동물병원,동물병원,37.74345808,127.048709,경기도 의정부시 호국로 1300,318452500,,
프렌즈동물병원,동물병원,37.02045699,127.103322,경기도 평택시 상서재로 80,316925331,"매주 일요일, 법정공휴일","월~금 10:00~20:00, 토 10:00~16:00"
프렌즈동물병원,동물병원,35.80002105,127.117062,전라북도 전주시 완산구 거마평로 86,632274975,매주 일요일,월~금 09:00~19:30
프렌즈동물병원,동물병원,35.15855936,126.859635,광주광역시 서구 상무민주로 90,623740128,,
프렌즈펜션,펜션,37.81174613,128.880543,강원도 강릉시 하남길 117-4,,연중무휴,매일 15:00~11:00
프렌치멍멍,반려동물용품,37.32412954,126.804541,경기도 안산시 단원구 화랑로 150,7040453987,매주 일요일,"월~금 13:00~20:00, 토 13:00~18:00"
프로방스,여행지,37.79042089,126.684998,경기도 파주시 탄현면 새오리로 69,319466353,연중무휴,매일 10:00~22:00
프로펫애견미용실,미용,37.52382347,126.798304,경기도 부천시 성오로117번길 31,50713390997,매주 화요일,"월, 수, 목~일 10:00~20:00, 법정공휴일 10:00~20:00"
프로펫애견미용학원 수원점,미용,37.27171148,127.009494,경기도 수원시 팔달구 효원로 19,312529114,"매주 토, 일",월~금 10:00~21:00
프로펫애견미용학원 원주점,미용,37.33181442,127.926408,강원도 원주시 능라동길 7,337425114,"매주 토, 일",월~금 09:00~22:00
프롬말랑,미용,37.52100068,126.62703,인천광역시 서구 보석로12번안길 27,50713308837,매주 월요일,화~일 10:30~20:00
프리독애견카페,카페,37.49756878,126.922925,서울특별시 동작구 여의대방로22바길 2,7086285314,매주 월요일,화~일 11:00~21:00
프리런,위탁관리,35.42194069,129.280137,울산광역시 울주군 온양읍 고산길 1,50714771586,연중무휴,매일 08:30~18:00
프리마약국,동물약국,37.50656181,127.074256,서울특별시 송파구 올림픽로4길 48,24121212,"매주 일요일, 법정공휴일",월~토 09:00~21:00
프리미엄 바이마이디어,반려동물용품,37.5620691,126.840255,서울특별시 강서구 강서로56가길 55,,,
프리미엄아울렛약국,동물약국,35.1922145,129.21278,부산광역시 기장군 기장읍 기장해안로 147,519012552,매주 화요일,수~월 10:30~21:00
프리미엄약국,동물약국,37.65527873,127.061392,서울특별시 노원구 동일로 1414,50713622235,연중무휴,"월~금 10:30~20:00, 토~일 10:30~20:30"
프리미엄펫,반려동물용품,37.50161332,126.721375,인천광역시 부평구 부평대로 113,323300025,연중무휴,매일 11:00~21:00
프리티도그앤캣,미용,35.23235166,128.650975,경상남도 창원시 성산구 두대로55번길 10,552378281,연중무휴,매일 09:00~20:00
프리티멍,미용,37.65057005,126.632712,경기도 김포시 김포한강4로420번길 98,50713679411,매주 수요일,목~화 10:00~19:00
프리티우멍,미용,37.106057,126.899749,경기도 화성시 향남읍 상신하길로135번길 6-8,50713467817,연중무휴,"월~금10:00~19:00, 토~일10:00~21:00"
프리티펫애견미용호텔,미용,35.30156049,128.588841,경상남도 창원시 의창구 북면 내감1길 31-20,,연중무휴,매일 10:00~09:00
프리펫시티,반려동물용품,36.64308431,127.455562,충청북도 청주시 흥덕구 직지대로 564,432629096,매주 수요일,목~화 09:00~21:00
프링,반려동물용품,37.60322851,127.017866,서울특별시 성북구 정릉로 307,7080654191,,
프찌,카페,36.82919872,127.146495,충청남도 천안시 서북구 1공단1길 13,50714456026,매주 월~금,토~일 11:00~21:00
플라워독,반려동물용품,37.66796372,126.76463,경기도 고양시 일산서구 중앙로 1391,7044139893,,
플라이플라잉,위탁관리,37.49850736,126.999386,서울특별시 서초구 서래로8길 18,28729666,매주 화요일,수~월 10:30~20:00
플랜드,반려동물용품,37.5396229,127.056756,서울특별시 성동구 성수이로12길 14,7088011773,"매주 토, 일",월~금 10:00~18:00
플러스 약국,동물약국,35.83282531,128.735645,경상북도 경산시 경안로 288,538176475,연중무휴,"월~금 10:00~21:40, 토 10:00~22:007"
플러스독,미용,37.19160515,127.207173,경기도 용인시 처인구 이동읍 백옥대로 614-1,313233901,연중무휴,매일 10:00~20:00
플러스동물메디컬센터,동물병원,37.53674727,126.899643,서울특별시 영등포구 양평로12가길 14,236623533,연중무휴,"월~수, 금~토~일 10:00~20:00"
플러스동물병원,동물병원,37.38544587,126.661723,인천광역시 연수구 송도과학로27번길 15,328162588,연중무휴,"월~토 10:00~19:00, 일 10:00~18:00"
플러스동물의료센터,동물병원,35.87984773,128.596352,대구광역시 북구 중앙대로 526,534242455,연중무휴,매일 00:00~24:00
플러스비비,미용,37.55744052,127.169679,서울특별시 강동구 고덕로 399,50713815021,연중무휴,매일 10:00~20:00
플러스약국,동물약국,37.75216372,127.071001,경기도 의정부시 청사로 38,318508231,연중무휴,"월~금 10:00~22:30, 토 10:00~22:30, 일 10:00~22:30, 법정공휴일 10:00~22:30"
플러스약국,동물약국,37.44254357,127.138027,경기도 성남시 수정구 수정로 162,317577447,법정공휴일,"월~금 09:00~18:30, 토 09:00~15:00, 일 09:00~13:00"
플러스약국,동물약국,37.29681406,126.968571,경기도 수원시 장안구 서부로2105번길 29,312955549,"매주 일요일, 법정공휴일","월~화 08:30~19:00, 수 08:30~13:00, 목~금 08:30~19:00, 토 09:00~14:00"
플러스약국,동물약국,37.26002536,127.030255,경기도 수원시 권선구 권광로139번길 11,318988172,"매주 일요일, 법정공휴일","월~금 10:00~19:00, 토 10:00~15:00"
플러스약국,동물약국,37.13073269,126.921853,경기도 화성시 향남읍 향남로 402,313665174,연중무휴,"월~금 10:00~22:00, 토 10:00~22:00, 일 10:00~22:00, 법정공휴일 10:00~22:00"
플러스약국,동물약국,37.39843968,126.648457,인천광역시 연수구 신송로 166,7041418628,"매주 토, 일, 법정공휴일",월~금 08:30~15:00
플러스약국,동물약국,36.63601752,127.485796,충청북도 청주시 상당구 사직대로 346,432212135,연중무휴,"월~금 10:00~22:00, 토 10:00~22:00, 일 10:00~22:00, 법정공휴일 10:00~22:00"
플러스약국,동물약국,36.8351004,127.145853,충청남도 천안시 서북구 봉정로 370,415232688,"매주 일요일, 법정공휴일","월~금 08:30~21:00, 토 08:30~16:00"
플러스약국,동물약국,35.8734415,129.224863,경상북도 경주시 공단로 97,547723759,연중무휴,매일 10:00~22:00
플러스약국,동물약국,35.87949662,128.596062,대구광역시 북구 칠성로 59,534224705,매주 일요일,"월~금 08:30~19:30, 토 08:30~15:00"
플러스약국,동물약국,35.63315499,129.350091,울산광역시 북구 호계로 332-1,522866780,매주 일요일,"월~금 09:00~20:00, 토 09:00~16:00, 법정공휴일 09:00~13:00"
플러스약국,동물약국,35.17934165,126.930417,광주광역시 북구 동문대로 200,622662664,연중무휴,"월~토 10:00~22:00, 일 10:00~23:00"
플러스온누리약국,동물약국,37.41711972,127.127403,경기도 성남시 중원구 양현로 409,317515114,"매주 일요일, 법정공휴일","월~금 09:00~21:00, 토 09:00~18:00"
플러스온누리약국,동물약국,35.13845461,129.102954,부산광역시 남구 수영로 340,516276200,매주 일요일,"월~금 09:00~19:00, 토 09:00~15:00"
플러스펫,반려동물용품,35.18743984,129.125236,부산광역시 해운대구 재송1로 81,517827767,매주 화요일,"월~금 10:00~20:00, 토~일 10:00~19:00"
플러피,미용,36.59892954,127.301729,세종특별자치시 조치원읍 장안로 31,448654831,,
플러피독,미용,37.29252139,127.459216,경기도 이천시 증포동 54-36,50714005779,,
플러피룸,반려동물용품,35.54655057,129.321013,울산광역시 남구 신정로160번길 27,50714121116,매주 월요일,"화~금 12:00~18:00, 토~일 12:00~20:00"
플러피애견미용실,미용,37.52572412,127.052127,서울특별시 강남구 압구정로79길 61,25140010,매주 일요일,월~토 09:00~19:00
플러피펍,카페,37.36096807,127.506586,경기도 여주시 흥천면 문바실길 107-4,318830301,매주 수요일,목~화 12:00~19:00
플럼,카페,37.4816735,127.590414,경기도 양평군 용문면 용문로 316-1,50713289095,연중무휴,매일 11:00~22:00
플럼피,반려동물용품,35.90275615,128.856568,경상북도 영천시 금호읍 대구대길 333,532672018,,
플레노펫,미용,37.21024889,127.099462,경기도 화성시 동탄대로 636-14,313775378,매주 화요일,매일 10:00~19:00
플레이독 애견풀빌라,펜션,37.74663494,127.353969,경기도 가평군 상면 수목원로 391-25,50713618373,연중무휴,매일 15:00~11:00
플레이캣,반려동물용품,37.38487073,126.818615,경기도 시흥시 연성로156번길 39,15225092,연중무휴,매일 10:00~18:00
플레이캣,반려동물용품,37.44996834,126.71842,인천광역시 남동구 호구포로 757,7076074242,"매주 토, 일",월~금 10:00~18:00
플레이크,카페,37.28276304,127.152265,경기도 용인시 기흥구 평촌2로2번길 11-17,,,
플레이투개더,반려동물용품,37.39882911,126.920082,경기도 안양시 만안구 안양로303번길 16,50713990279,"매주 월, 토, 일",화~금 08:00~20:00
플로라620,카페,35.28061253,128.889026,경상남도 김해시 생림면 인제로 620,7075850063,매주 화요일,수~월 11:00~21:00
플로라그루밍독,미용,37.28163565,127.1515,경기도 용인시 기흥구 동백죽전대로 481,50714323025,매주 월요일,화~일 11:00~18:00
플루토애견미용방,미용,37.30351858,126.99706,경기도 수원시 장안구 만석로159번길 42,312413387,,
플루프,카페,37.73348666,126.793112,경기도 파주시 조리읍 탑삭골1길 31-7,50713955931,매주 월요일,화~일 11:00~19:00
플루피,반려동물용품,36.33681951,127.33884,대전광역시 유성구 원신흥남로42번길 11-15,50713584705,매주 화요일,수~월 11:00~21:00
피규어 뮤지엄제주,박물관,33.28190379,126.355357,제주특별자치도 서귀포시 안덕면 한창로 243,647922244,연중무휴,매일 09:30~18:00
피규어뮤지엄W,박물관,37.5257998,127.040387,서울특별시 강남구 선릉로158길 3,25128865,매주 월요일,화~일 11:00~19:00
피그랑동물병원,동물병원,33.45466689,126.45462,제주특별자치도 제주시 해안마을8길 1,647123347,,
피그벳,동물병원,37.2522168,127.443819,경기도 이천시 이섭대천로 914,316313865,,
피그월드 동물병원,동물병원,36.65609164,126.686281,충청남도 홍성군 홍북읍 충청남도대로 140,416334287,"매주 토, 일",월~금 09:00~18:00
피나팜맑은약국,동물약국,37.48773878,127.120686,서울특별시 송파구 송파대로 201,28815594,"매주 일요일, 법정공휴일","월~금 09:00~19:00, 토 09:00~13:00"
피넛펫,미용,36.31071602,127.351785,대전광역시 서구 용소로39번길 38,425425405,매주 일요일,"월~화,목~일, 법정공휴일 10:00~19:00"
피노지움,박물관,37.70890728,126.687563,경기도 파주시 회동길 152,231443700,매주 월요일,화~일 10:30~18:30
피니키,반려동물용품,37.53480773,127.173147,경기도 하남시 초이로44번길 34,7077828236,,
피닉스동물병원,동물병원,37.49999501,126.925458,서울특별시 동작구 상도로 43,28137579,연중무휴,"월~금 09:30~20:00, 토, 법정공휴일 09:30~17:00"
피닉스동물병원,동물병원,35.09808091,129.032496,부산광역시 중구 구덕로 30-1,512467551,연중무휴,"월~금 10:00~20:00, 토 10:00~19:00, 일 13:00~19:00"
